,State,City,Population,Violent crime,Murder and nonnegligent manslaughter,Rape,Robbery,Aggravated assault,Property crime,Burglary,Larceny-theft,Motor vehicle theft,Arson,Total_Crime,Violent_Crime_rate,Property_Crime_rate,Crime_rate,Crime_Group,Crime_Rank
6026,Pennsylvania,Adamstown,1855,5.0,0.0,1.0,2.0,2.0,4.0,1.0,2.0,1.0,0.0,9.0,0.27%,0.22%,0.49%,5,Fairly Low
6027,Pennsylvania,"Adams Township, Butler County",14330,13.0,0.0,0.0,1.0,12.0,20.0,4.0,16.0,0.0,0.0,33.0,0.09%,0.14%,0.23%,5,Fairly Low
6028,Pennsylvania,Akron,4033,2.0,0.0,0.0,0.0,2.0,16.0,0.0,15.0,1.0,0.0,18.0,0.05%,0.40%,0.45%,5,Fairly Low
6029,Pennsylvania,Aleppo Township,1867,0.0,0.0,0.0,0.0,0.0,13.0,1.0,11.0,1.0,0.0,13.0,0.00%,0.70%,0.70%,5,Fairly Low
6030,Pennsylvania,"Allegheny Township, Blair County",6512,22.0,0.0,2.0,1.0,19.0,114.0,12.0,102.0,0.0,0.0,136.0,0.34%,1.75%,2.09%,1,Low
6031,Pennsylvania,Allentown,121855,471.0,7.0,64.0,170.0,230.0,2782.0,521.0,2018.0,243.0,5.0,3258.0,0.39%,2.28%,2.67%,1,Low
6032,Pennsylvania,Altoona,43429,264.0,0.0,83.0,22.0,159.0,675.0,142.0,481.0,52.0,9.0,948.0,0.61%,1.55%,2.18%,1,Low
6033,Pennsylvania,Armagh Township,3794,2.0,0.0,0.0,0.0,2.0,8.0,2.0,6.0,0.0,0.0,10.0,0.05%,0.21%,0.26%,5,Fairly Low
6034,Pennsylvania,Ashland,2670,4.0,0.0,0.0,0.0,4.0,5.0,0.0,5.0,0.0,0.0,9.0,0.15%,0.19%,0.34%,5,Fairly Low
6035,Pennsylvania,Athens,3191,5.0,0.0,0.0,0.0,5.0,24.0,3.0,21.0,0.0,0.0,29.0,0.16%,0.75%,0.91%,5,Fairly Low
6036,Pennsylvania,Athens Township,5077,12.0,0.0,2.0,1.0,9.0,168.0,6.0,159.0,3.0,0.0,180.0,0.24%,3.31%,3.55%,3,Medium
6037,Pennsylvania,Avalon,4539,18.0,0.0,2.0,1.0,15.0,51.0,8.0,41.0,2.0,0.0,69.0,0.40%,1.12%,1.52%,1,Low
6038,Pennsylvania,Baldwin Borough,19426,18.0,0.0,3.0,3.0,12.0,105.0,18.0,81.0,6.0,0.0,123.0,0.09%,0.54%,0.63%,5,Fairly Low
6039,Pennsylvania,Baldwin Township,1926,4.0,0.0,0.0,0.0,4.0,9.0,0.0,8.0,1.0,0.0,13.0,0.21%,0.47%,0.67%,5,Fairly Low
6040,Pennsylvania,Bangor,5234,15.0,0.0,1.0,1.0,13.0,38.0,7.0,29.0,2.0,0.0,53.0,0.29%,0.73%,1.01%,5,Fairly Low
6041,Pennsylvania,Bedford,2691,6.0,0.0,2.0,1.0,3.0,22.0,4.0,18.0,0.0,0.0,28.0,0.22%,0.82%,1.04%,5,Fairly Low
6042,Pennsylvania,Bellwood,1741,1.0,0.0,0.0,0.0,1.0,18.0,3.0,14.0,1.0,0.0,19.0,0.06%,1.03%,1.09%,5,Fairly Low
6043,Pennsylvania,Ben Avon Heights,362,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,3.0,0.00%,0.83%,0.83%,5,Fairly Low
6044,Pennsylvania,"Bethel Township, Berks County",4178,1.0,0.0,0.0,0.0,1.0,23.0,1.0,19.0,3.0,0.0,24.0,0.02%,0.55%,0.57%,5,Fairly Low
6045,Pennsylvania,Bigler Township Regional,1225,0.0,0.0,0.0,0.0,0.0,12.0,0.0,10.0,2.0,0.0,12.0,0.00%,0.98%,0.98%,5,Fairly Low
6046,Pennsylvania,Birmingham Township,4210,3.0,0.0,0.0,0.0,3.0,9.0,1.0,8.0,0.0,0.0,12.0,0.07%,0.21%,0.29%,5,Fairly Low
6047,Pennsylvania,Blacklick Township,1877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00%,0.00%,0.00%,5,Fairly Low
6048,Pennsylvania,Blair Township,4500,6.0,0.0,0.0,1.0,5.0,35.0,6.0,28.0,1.0,0.0,41.0,0.13%,0.78%,0.91%,5,Fairly Low
6049,Pennsylvania,Blawnox,1379,2.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,3.0,0.15%,0.07%,0.22%,5,Fairly Low
6050,Pennsylvania,Blossburg,1489,2.0,0.0,0.0,0.0,2.0,4.0,1.0,2.0,1.0,0.0,6.0,0.13%,0.27%,0.40%,5,Fairly Low
6051,Pennsylvania,Blythe Township,887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00%,0.00%,0.00%,5,Fairly Low
6052,Pennsylvania,Bonneauville,1838,1.0,0.0,0.0,0.0,1.0,3.0,0.0,3.0,0.0,0.0,4.0,0.05%,0.16%,0.22%,5,Fairly Low
6053,Pennsylvania,Brackenridge,3140,7.0,0.0,1.0,1.0,5.0,33.0,1.0,29.0,3.0,0.0,40.0,0.22%,1.05%,1.27%,5,Fairly Low
6054,Pennsylvania,Braddock,2107,3.0,0.0,0.0,1.0,2.0,48.0,13.0,26.0,9.0,0.0,51.0,0.14%,2.28%,2.42%,1,Low
6055,Pennsylvania,"Brecknock Township, Berks County",4669,0.0,0.0,0.0,0.0,0.0,11.0,3.0,7.0,1.0,0.0,11.0,0.00%,0.24%,0.24%,5,Fairly Low
6056,Pennsylvania,Brentwood,9291,20.0,0.0,1.0,2.0,17.0,96.0,17.0,73.0,6.0,0.0,116.0,0.22%,1.03%,1.25%,5,Fairly Low
6057,Pennsylvania,Bristol Township,53508,93.0,1.0,20.0,42.0,30.0,752.0,77.0,583.0,92.0,10.0,855.0,0.17%,1.41%,1.60%,1,Low
6058,Pennsylvania,Buckingham Township,20279,0.0,0.0,0.0,0.0,0.0,55.0,13.0,39.0,3.0,1.0,56.0,0.00%,0.27%,0.28%,5,Fairly Low
6059,Pennsylvania,Butler,12901,49.0,0.0,0.0,9.0,40.0,229.0,38.0,181.0,10.0,2.0,280.0,0.38%,1.78%,2.17%,1,Low
6060,Pennsylvania,"Butler Township, Butler County",16447,24.0,0.0,8.0,2.0,14.0,236.0,6.0,227.0,3.0,0.0,260.0,0.15%,1.43%,1.58%,1,Low
6061,Pennsylvania,"Caernarvon Township, Berks County",4174,8.0,0.0,0.0,1.0,7.0,73.0,5.0,67.0,1.0,0.0,81.0,0.19%,1.75%,1.94%,1,Low
6062,Pennsylvania,Caln Township,14363,28.0,0.0,1.0,3.0,24.0,261.0,10.0,242.0,9.0,0.0,289.0,0.19%,1.82%,2.01%,1,Low
6063,Pennsylvania,Cambridge Springs,2648,5.0,0.0,1.0,0.0,4.0,16.0,5.0,11.0,0.0,0.0,21.0,0.19%,0.60%,0.79%,5,Fairly Low
6064,Pennsylvania,Canonsburg,8789,7.0,0.0,0.0,1.0,6.0,31.0,1.0,30.0,0.0,2.0,40.0,0.08%,0.35%,0.46%,5,Fairly Low
6065,Pennsylvania,Carnegie,7828,26.0,0.0,0.0,8.0,18.0,180.0,13.0,154.0,13.0,0.0,206.0,0.33%,2.30%,2.63%,1,Low
6066,Pennsylvania,Carrolltown,789,1.0,0.0,0.0,0.0,1.0,5.0,3.0,2.0,0.0,0.0,6.0,0.13%,0.63%,0.76%,5,Fairly Low
6067,Pennsylvania,Catasauqua,6619,14.0,0.0,1.0,0.0,13.0,118.0,19.0,90.0,9.0,0.0,132.0,0.21%,1.78%,1.99%,1,Low
6068,Pennsylvania,Central Bucks Regional,15494,8.0,0.0,0.0,1.0,7.0,72.0,6.0,63.0,3.0,1.0,81.0,0.05%,0.46%,0.52%,5,Fairly Low
6069,Pennsylvania,Chambersburg,21131,59.0,4.0,9.0,12.0,34.0,491.0,51.0,429.0,11.0,4.0,554.0,0.28%,2.32%,2.62%,1,Low
6070,Pennsylvania,Chartiers Township,8031,3.0,0.0,0.0,1.0,2.0,35.0,2.0,33.0,0.0,1.0,39.0,0.04%,0.44%,0.49%,5,Fairly Low
6071,Pennsylvania,Chester,33905,469.0,18.0,29.0,142.0,280.0,1019.0,254.0,597.0,168.0,17.0,1505.0,1.38%,3.01%,4.44%,3,Medium
6072,Pennsylvania,Cleona,2221,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,10.0,0.00%,0.45%,0.45%,5,Fairly Low
6073,Pennsylvania,Cochranton,1077,2.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,3.0,0.19%,0.09%,0.28%,5,Fairly Low
6074,Pennsylvania,Collegeville,5115,1.0,0.0,0.0,0.0,1.0,18.0,1.0,17.0,0.0,0.0,19.0,0.02%,0.35%,0.37%,5,Fairly Low
6075,Pennsylvania,Covington Township,2255,7.0,0.0,0.0,1.0,6.0,19.0,3.0,13.0,3.0,0.0,26.0,0.31%,0.84%,1.15%,5,Fairly Low
6076,Pennsylvania,Crafton,6178,12.0,0.0,0.0,1.0,11.0,168.0,5.0,160.0,3.0,0.0,180.0,0.19%,2.72%,2.91%,1,Low
6077,Pennsylvania,Cresson Township,2492,1.0,0.0,0.0,0.0,1.0,5.0,0.0,5.0,0.0,0.0,6.0,0.04%,0.20%,0.24%,5,Fairly Low
6078,Pennsylvania,"Cumberland Township, Greene County",6180,9.0,0.0,0.0,0.0,9.0,77.0,8.0,65.0,4.0,1.0,87.0,0.15%,1.25%,1.41%,1,Low
6079,Pennsylvania,Cumru Township,15496,16.0,0.0,0.0,3.0,13.0,232.0,20.0,202.0,10.0,2.0,250.0,0.10%,1.50%,1.61%,1,Low
6080,Pennsylvania,Dallas Township,9354,1.0,0.0,0.0,1.0,0.0,33.0,4.0,28.0,1.0,0.0,34.0,0.01%,0.35%,0.36%,5,Fairly Low
6081,Pennsylvania,Danville,4613,18.0,0.0,0.0,0.0,18.0,51.0,4.0,46.0,1.0,0.0,69.0,0.39%,1.11%,1.50%,1,Low
6082,Pennsylvania,Darby Township,9256,68.0,2.0,2.0,7.0,57.0,176.0,16.0,138.0,22.0,0.0,244.0,0.73%,1.90%,2.64%,1,Low
6083,Pennsylvania,Derry,2512,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,4.0,0.00%,0.16%,0.16%,5,Fairly Low
6084,Pennsylvania,Doylestown Township,17397,12.0,0.0,3.0,0.0,9.0,88.0,10.0,77.0,1.0,0.0,100.0,0.07%,0.51%,0.57%,5,Fairly Low
6085,Pennsylvania,Dublin Borough,2140,4.0,0.0,0.0,2.0,2.0,7.0,1.0,5.0,1.0,0.0,11.0,0.19%,0.33%,0.51%,5,Fairly Low
6086,Pennsylvania,Duncansville,1162,1.0,0.0,0.0,0.0,1.0,6.0,0.0,5.0,1.0,0.0,7.0,0.09%,0.52%,0.60%,5,Fairly Low
6087,Pennsylvania,Dunnstable Township,1010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00%,0.00%,0.00%,5,Fairly Low
6088,Pennsylvania,East Bangor,1699,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,0.00%,0.12%,0.12%,5,Fairly Low
6089,Pennsylvania,East Brandywine Township,9123,4.0,0.0,0.0,0.0,4.0,16.0,0.0,15.0,1.0,0.0,20.0,0.04%,0.18%,0.22%,5,Fairly Low
6090,Pennsylvania,East Franklin Township,3849,0.0,0.0,0.0,0.0,0.0,27.0,0.0,27.0,0.0,0.0,27.0,0.00%,0.70%,0.70%,5,Fairly Low
6091,Pennsylvania,East Greenville,2962,0.0,0.0,0.0,0.0,0.0,10.0,1.0,9.0,0.0,0.0,10.0,0.00%,0.34%,0.34%,5,Fairly Low
6092,Pennsylvania,East Taylor Township,2488,2.0,0.0,0.0,0.0,2.0,13.0,4.0,8.0,1.0,0.0,15.0,0.08%,0.52%,0.60%,5,Fairly Low
6093,Pennsylvania,Eddystone,2404,21.0,0.0,1.0,4.0,16.0,176.0,6.0,164.0,6.0,1.0,198.0,0.87%,7.32%,8.24%,2,Fairly High
6094,Pennsylvania,Edgeworth,1647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00%,0.00%,0.00%,5,Fairly Low
6095,Pennsylvania,Elderton,338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00%,0.00%,0.00%,5,Fairly Low
6096,Pennsylvania,Elizabeth,1966,3.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,4.0,0.15%,0.05%,0.20%,5,Fairly Low
6097,Pennsylvania,Elizabeth Township,12991,12.0,0.0,3.0,1.0,8.0,84.0,14.0,68.0,2.0,1.0,97.0,0.09%,0.65%,0.75%,5,Fairly Low
6098,Pennsylvania,Elkland,1742,3.0,0.0,0.0,0.0,3.0,17.0,3.0,13.0,1.0,1.0,21.0,0.17%,0.98%,1.21%,5,Fairly Low
6099,Pennsylvania,Emporium,1806,5.0,0.0,0.0,0.0,5.0,14.0,1.0,13.0,0.0,0.0,19.0,0.28%,0.78%,1.05%,5,Fairly Low
6100,Pennsylvania,Ephrata Township,10483,8.0,0.0,1.0,2.0,5.0,149.0,8.0,133.0,8.0,0.0,157.0,0.08%,1.42%,1.50%,1,Low
6101,Pennsylvania,Erie,95834,476.0,9.0,54.0,93.0,320.0,1817.0,342.0,1379.0,96.0,33.0,2326.0,0.50%,1.90%,2.43%,1,Low
6102,Pennsylvania,Etna,3324,6.0,0.0,0.0,1.0,5.0,44.0,4.0,35.0,5.0,0.0,50.0,0.18%,1.32%,1.50%,1,Low
6103,Pennsylvania,Fawn Township,2304,2.0,0.0,0.0,0.0,2.0,12.0,1.0,9.0,2.0,0.0,14.0,0.09%,0.52%,0.61%,5,Fairly Low
6104,Pennsylvania,Fayette City,555,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.00%,0.18%,0.18%,5,Fairly Low
6105,Pennsylvania,Ford City,2770,4.0,0.0,1.0,2.0,1.0,31.0,3.0,25.0,3.0,0.0,35.0,0.14%,1.12%,1.26%,5,Fairly Low
6106,Pennsylvania,Forest City,1741,1.0,0.0,0.0,0.0,1.0,13.0,2.0,11.0,0.0,2.0,16.0,0.06%,0.75%,0.92%,5,Fairly Low
6107,Pennsylvania,Forks Township,15741,4.0,0.0,4.0,0.0,0.0,141.0,2.0,137.0,2.0,0.0,145.0,0.03%,0.90%,0.92%,5,Fairly Low
6108,Pennsylvania,"Foster Township, McKean County",4047,4.0,0.0,1.0,1.0,2.0,21.0,6.0,15.0,0.0,1.0,26.0,0.10%,0.52%,0.64%,5,Fairly Low
6109,Pennsylvania,Frackville,3609,6.0,0.0,0.0,0.0,6.0,20.0,4.0,16.0,0.0,0.0,26.0,0.17%,0.55%,0.72%,5,Fairly Low
6110,Pennsylvania,"Franklin Township, Columbia County",583,3.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.51%,0.00%,0.51%,5,Fairly Low
6111,Pennsylvania,Greene County Regional Police Department,5250,1.0,0.0,0.0,0.0,1.0,40.0,9.0,28.0,3.0,0.0,41.0,0.02%,0.76%,0.78%,5,Fairly Low
6112,Pennsylvania,Grove City,7840,9.0,1.0,2.0,0.0,6.0,31.0,5.0,25.0,1.0,0.0,40.0,0.11%,0.40%,0.51%,5,Fairly Low
6113,Pennsylvania,Hanover,15707,37.0,0.0,1.0,13.0,23.0,300.0,26.0,269.0,5.0,2.0,339.0,0.24%,1.91%,2.16%,1,Low
6114,Pennsylvania,Harrisburg,49195,443.0,13.0,36.0,160.0,234.0,1069.0,229.0,728.0,112.0,13.0,1525.0,0.90%,2.17%,3.10%,1,Low
6115,Pennsylvania,Harveys Lake,2768,0.0,0.0,0.0,0.0,0.0,13.0,1.0,11.0,1.0,0.0,13.0,0.00%,0.47%,0.47%,5,Fairly Low
6116,Pennsylvania,Hastings,1171,0.0,0.0,0.0,0.0,0.0,8.0,1.0,7.0,0.0,0.0,8.0,0.00%,0.68%,0.68%,5,Fairly Low
6117,Pennsylvania,Highspire,2371,12.0,0.0,0.0,3.0,9.0,42.0,2.0,40.0,0.0,0.0,54.0,0.51%,1.77%,2.28%,1,Low
6118,Pennsylvania,Hilltown Township,15589,13.0,0.0,5.0,1.0,7.0,116.0,8.0,103.0,5.0,0.0,129.0,0.08%,0.74%,0.83%,5,Fairly Low
6119,Pennsylvania,Hughestown,1375,1.0,0.0,0.0,0.0,1.0,5.0,1.0,4.0,0.0,0.0,6.0,0.07%,0.36%,0.44%,5,Fairly Low
6120,Pennsylvania,"Independence Township, Beaver County",2342,2.0,0.0,0.0,0.0,2.0,11.0,1.0,10.0,0.0,0.0,13.0,0.09%,0.47%,0.56%,5,Fairly Low
6121,Pennsylvania,Indiana,12974,88.0,0.0,10.0,6.0,72.0,142.0,19.0,122.0,1.0,0.0,230.0,0.68%,1.09%,1.77%,1,Low
6122,Pennsylvania,Ingram,3212,5.0,0.0,0.0,1.0,4.0,19.0,4.0,15.0,0.0,0.0,24.0,0.16%,0.59%,0.75%,5,Fairly Low
6123,Pennsylvania,Ivyland,1039,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,0.0,0.0,4.0,0.00%,0.38%,0.38%,5,Fairly Low
6124,Pennsylvania,"Jackson Township, Cambria County",4041,4.0,0.0,0.0,0.0,4.0,7.0,0.0,7.0,0.0,1.0,12.0,0.10%,0.17%,0.30%,5,Fairly Low
6125,Pennsylvania,"Jackson Township, Luzerne County",4638,0.0,0.0,0.0,0.0,0.0,7.0,1.0,5.0,1.0,0.0,7.0,0.00%,0.15%,0.15%,5,Fairly Low
6126,Pennsylvania,Jefferson Hills Borough,11211,25.0,0.0,0.0,1.0,24.0,62.0,6.0,53.0,3.0,0.0,87.0,0.22%,0.55%,0.78%,5,Fairly Low
6127,Pennsylvania,Kingston Township,6882,4.0,0.0,0.0,0.0,4.0,34.0,2.0,31.0,1.0,0.0,38.0,0.06%,0.49%,0.55%,5,Fairly Low
6128,Pennsylvania,"Lancaster Township, Butler County",2683,1.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,3.0,0.04%,0.07%,0.11%,5,Fairly Low
6129,Pennsylvania,"Lancaster Township, Lancaster County",17176,21.0,1.0,2.0,3.0,15.0,343.0,16.0,299.0,28.0,0.0,364.0,0.12%,2.00%,2.12%,1,Low
6130,Pennsylvania,Langhorne Borough,1580,2.0,0.0,0.0,0.0,2.0,6.0,0.0,6.0,0.0,0.0,8.0,0.13%,0.38%,0.51%,5,Fairly Low
6131,Pennsylvania,Langhorne Manor,1428,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,2.0,0.00%,0.14%,0.14%,5,Fairly Low
6132,Pennsylvania,Lansdale,16759,23.0,0.0,3.0,3.0,17.0,177.0,10.0,164.0,3.0,0.0,200.0,0.14%,1.06%,1.19%,5,Fairly Low
6133,Pennsylvania,Lansdowne,10621,18.0,0.0,3.0,9.0,6.0,244.0,23.0,201.0,20.0,0.0,262.0,0.17%,2.30%,2.47%,1,Low
6134,Pennsylvania,Lansford,3800,26.0,0.0,1.0,2.0,23.0,82.0,14.0,62.0,6.0,0.0,108.0,0.68%,2.16%,2.84%,1,Low
6135,Pennsylvania,Latimore Township,2621,4.0,0.0,0.0,1.0,3.0,15.0,8.0,7.0,0.0,0.0,19.0,0.15%,0.57%,0.72%,5,Fairly Low
6136,Pennsylvania,Lawrence Park Township,3755,5.0,0.0,0.0,0.0,5.0,2.0,1.0,1.0,0.0,0.0,7.0,0.13%,0.05%,0.19%,5,Fairly Low
6137,Pennsylvania,Lebanon,25959,65.0,1.0,5.0,21.0,38.0,528.0,77.0,430.0,21.0,1.0,594.0,0.25%,2.03%,2.29%,1,Low
6138,Pennsylvania,Leetsdale,1173,2.0,0.0,0.0,0.0,2.0,28.0,5.0,21.0,2.0,0.0,30.0,0.17%,2.39%,2.56%,1,Low
6139,Pennsylvania,Lehighton,5309,23.0,0.0,1.0,2.0,20.0,79.0,21.0,49.0,9.0,1.0,103.0,0.43%,1.49%,1.94%,1,Low
6140,Pennsylvania,Lower Allen Township,19650,26.0,0.0,7.0,3.0,16.0,255.0,12.0,240.0,3.0,1.0,282.0,0.13%,1.30%,1.44%,1,Low
6141,Pennsylvania,Lower Burrell,11077,16.0,0.0,5.0,1.0,10.0,105.0,2.0,102.0,1.0,0.0,121.0,0.14%,0.95%,1.09%,5,Fairly Low
6142,Pennsylvania,Lower Heidelberg Township,6192,7.0,0.0,0.0,1.0,6.0,13.0,2.0,11.0,0.0,0.0,20.0,0.11%,0.21%,0.32%,5,Fairly Low
6143,Pennsylvania,Lower Merion Township,59796,29.0,0.0,2.0,19.0,8.0,874.0,78.0,762.0,34.0,1.0,904.0,0.05%,1.46%,1.51%,1,Low
6144,Pennsylvania,Lower Salford Township,15534,0.0,0.0,0.0,0.0,0.0,49.0,3.0,45.0,1.0,1.0,50.0,0.00%,0.32%,0.32%,5,Fairly Low
6145,Pennsylvania,Luzerne Township,5896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00%,0.00%,0.00%,5,Fairly Low
6146,Pennsylvania,"Mahoning Township, Carbon County",4232,20.0,0.0,0.0,1.0,19.0,102.0,10.0,90.0,2.0,0.0,122.0,0.47%,2.41%,2.88%,1,Low
6147,Pennsylvania,"Mahoning Township, Lawrence County",2875,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03%,0.00%,0.03%,5,Fairly Low
6148,Pennsylvania,Malvern,3506,2.0,0.0,0.0,0.0,2.0,15.0,3.0,10.0,2.0,0.0,17.0,0.06%,0.43%,0.48%,5,Fairly Low
6149,Pennsylvania,Manheim,4859,25.0,0.0,4.0,2.0,19.0,70.0,11.0,53.0,6.0,0.0,95.0,0.51%,1.44%,1.96%,1,Low
6150,Pennsylvania,"Manor Township, Armstrong County",4053,1.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,3.0,0.02%,0.05%,0.07%,5,Fairly Low
6151,Pennsylvania,"Manor Township, Lancaster County",21059,8.0,0.0,1.0,2.0,5.0,119.0,23.0,91.0,5.0,0.0,127.0,0.04%,0.57%,0.60%,5,Fairly Low
6152,Pennsylvania,Mansfield,2940,2.0,0.0,0.0,0.0,2.0,4.0,0.0,4.0,0.0,0.0,6.0,0.07%,0.14%,0.20%,5,Fairly Low
6153,Pennsylvania,"Marion Township, Beaver County",872,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0,0.0,3.0,0.00%,0.34%,0.34%,5,Fairly Low
6154,Pennsylvania,Marple Township,23859,7.0,0.0,0.0,1.0,6.0,317.0,15.0,300.0,2.0,0.0,324.0,0.03%,1.33%,1.36%,1,Low
6155,Pennsylvania,Masontown,3287,1.0,0.0,0.0,0.0,1.0,18.0,6.0,11.0,1.0,0.0,19.0,0.03%,0.55%,0.58%,5,Fairly Low
6156,Pennsylvania,McDonald Borough,2058,4.0,0.0,0.0,1.0,3.0,34.0,2.0,32.0,0.0,0.0,38.0,0.19%,1.65%,1.85%,1,Low
6157,Pennsylvania,McKeesport,20765,318.0,7.0,10.0,32.0,269.0,573.0,160.0,371.0,42.0,14.0,905.0,1.53%,2.76%,4.36%,3,Medium
6158,Pennsylvania,McSherrystown,3091,2.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,3.0,0.06%,0.03%,0.10%,5,Fairly Low
6159,Pennsylvania,Mechanicsburg,8994,13.0,0.0,5.0,1.0,7.0,144.0,10.0,131.0,3.0,0.0,157.0,0.14%,1.60%,1.75%,1,Low
6160,Pennsylvania,Middleburg,1289,0.0,0.0,0.0,0.0,0.0,15.0,4.0,11.0,0.0,3.0,18.0,0.00%,1.16%,1.40%,5,Fairly Low
6161,Pennsylvania,Midland,2469,7.0,0.0,2.0,1.0,4.0,28.0,6.0,20.0,2.0,0.0,35.0,0.28%,1.13%,1.42%,5,Fairly Low
6162,Pennsylvania,Midway,875,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.11%,0.00%,0.11%,5,Fairly Low
6163,Pennsylvania,"Millcreek Township, Lebanon County",5783,0.0,0.0,0.0,0.0,0.0,17.0,2.0,14.0,1.0,0.0,17.0,0.00%,0.29%,0.29%,5,Fairly Low
6164,Pennsylvania,Monongahela,9795,12.0,0.0,0.0,1.0,11.0,83.0,14.0,61.0,8.0,0.0,95.0,0.12%,0.85%,0.97%,5,Fairly Low
6165,Pennsylvania,Montoursville,4404,4.0,0.0,0.0,2.0,2.0,82.0,6.0,76.0,0.0,0.0,86.0,0.09%,1.86%,1.95%,1,Low
6166,Pennsylvania,Moon Township,25647,13.0,0.0,2.0,4.0,7.0,208.0,28.0,171.0,9.0,0.0,221.0,0.05%,0.81%,0.86%,5,Fairly Low
6167,Pennsylvania,Moscow,2061,19.0,0.0,0.0,0.0,19.0,17.0,3.0,13.0,1.0,0.0,36.0,0.92%,0.82%,1.75%,1,Low
6168,Pennsylvania,Mount Carmel Township,2970,16.0,0.0,0.0,0.0,16.0,8.0,3.0,5.0,0.0,0.0,24.0,0.54%,0.27%,0.81%,5,Fairly Low
6169,Pennsylvania,Mount Pleasant Township,3529,1.0,0.0,0.0,0.0,1.0,11.0,0.0,10.0,1.0,0.0,12.0,0.03%,0.31%,0.34%,5,Fairly Low
6170,Pennsylvania,Nazareth,5717,2.0,0.0,0.0,0.0,2.0,61.0,5.0,55.0,1.0,1.0,64.0,0.03%,1.07%,1.12%,5,Fairly Low
6171,Pennsylvania,Newberry Township,15885,21.0,0.0,2.0,0.0,19.0,255.0,39.0,204.0,12.0,0.0,276.0,0.13%,1.61%,1.74%,1,Low
6172,Pennsylvania,New Britain Township,11444,2.0,0.0,0.0,0.0,2.0,54.0,4.0,49.0,1.0,1.0,57.0,0.02%,0.47%,0.50%,5,Fairly Low
6173,Pennsylvania,New Kensington,12273,65.0,1.0,8.0,19.0,37.0,325.0,48.0,258.0,19.0,0.0,390.0,0.53%,2.65%,3.18%,3,Medium
6174,Pennsylvania,Newport Township,5386,3.0,0.0,1.0,0.0,2.0,28.0,7.0,21.0,0.0,0.0,31.0,0.06%,0.52%,0.58%,5,Fairly Low
6175,Pennsylvania,New Sewickley Township,7175,12.0,0.0,2.0,0.0,10.0,81.0,8.0,72.0,1.0,0.0,93.0,0.17%,1.13%,1.30%,5,Fairly Low
6176,Pennsylvania,New Wilmington,2178,3.0,0.0,0.0,0.0,3.0,11.0,2.0,9.0,0.0,0.0,14.0,0.14%,0.51%,0.64%,5,Fairly Low
6177,Pennsylvania,Norristown,34430,170.0,4.0,4.0,100.0,62.0,543.0,70.0,411.0,62.0,1.0,714.0,0.49%,1.58%,2.07%,1,Low
6178,Pennsylvania,Northampton Township,39171,6.0,0.0,3.0,2.0,1.0,131.0,13.0,114.0,4.0,0.0,137.0,0.02%,0.33%,0.35%,5,Fairly Low
6179,Pennsylvania,North Coventry Township,8004,1.0,0.0,1.0,0.0,0.0,128.0,7.0,119.0,2.0,0.0,129.0,0.01%,1.60%,1.61%,1,Low
6180,Pennsylvania,North Middleton Township,11713,4.0,1.0,1.0,0.0,2.0,43.0,3.0,36.0,4.0,0.0,47.0,0.03%,0.37%,0.40%,5,Fairly Low
6181,Pennsylvania,North Sewickley Township,5392,7.0,0.0,0.0,0.0,7.0,27.0,1.0,24.0,2.0,0.0,34.0,0.13%,0.50%,0.63%,5,Fairly Low
